"TOA5","ATLAS-RN LAJES","CR300","26014","CR300-CELL215.Std.10.03","CPU:LAJES_RN_rev1.CR300","20950","GHI1_seg_Lajes"
"TIMESTAMP","RECORD","GHI1"
"TS","RN","W/m^2"
"","","Smp"
"2023-02-19 00:02:26",32270062,65535
"2023-02-19 00:02:27",32270063,65535
"2023-02-19 00:02:28",32270064,65535
"2023-02-19 00:02:29",32270065,65535
"2023-02-19 00:02:30",32270066,65535
"2023-02-19 00:02:31",32270067,65535
"2023-02-19 00:02:32",32270068,65535
"2023-02-19 00:02:33",32270069,65535
"2023-02-19 00:02:34",32270070,65535
"2023-02-19 00:02:35",32270071,65535
"2023-02-19 00:02:36",32270072,65535
"2023-02-19 00:02:37",32270073,65535
"2023-02-19 00:02:38",32270074,65535
"2023-02-19 00:02:39",32270075,65535
"2023-02-19 00:02:40",32270076,65535
"2023-02-19 00:02:41",32270077,65535
"2023-02-19 00:02:42",32270078,65535
"2023-02-19 00:02:43",32270079,65535
"2023-02-19 00:02:44",32270080,65535
"2023-02-19 00:02:45",32270081,65535
"2023-02-19 00:02:46",32270082,65535
"2023-02-19 00:02:47",32270083,65535
"2023-02-19 00:02:48",32270084,65535
"2023-02-19 00:02:49",32270085,65535
"2023-02-19 00:02:50",32270086,65535
"2023-02-19 00:02:51",32270087,65535
"2023-02-19 00:02:52",32270088,65535
"2023-02-19 00:02:53",32270089,65535
"2023-02-19 00:02:54",32270090,65535
"2023-02-19 00:02:55",32270091,65535
"2023-02-19 00:02:56",32270092,65535
"2023-02-19 00:02:57",32270093,65535
"2023-02-19 00:02:58",32270094,65535
"2023-02-19 00:02:59",32270095,65535
"2023-02-19 00:03:00",32270096,65535
"2023-02-19 00:03:01",32270097,65535
"2023-02-19 00:03:02",32270098,65535
"2023-02-19 00:03:03",32270099,65535
"2023-02-19 00:03:04",32270100,65535
"2023-02-19 00:03:05",32270101,65535
"2023-02-19 00:03:06",32270102,65535
"2023-02-19 00:03:07",32270103,65535
"2023-02-19 00:03:08",32270104,65535
"2023-02-19 00:03:09",32270105,65535
"2023-02-19 00:03:10",32270106,65535
"2023-02-19 00:03:11",32270107,65535
"2023-02-19 00:03:12",32270108,65535
"2023-02-19 00:03:13",32270109,65535
"2023-02-19 00:03:14",32270110,65535
"2023-02-19 00:03:15",32270111,65535
"2023-02-19 00:03:16",32270112,65535
"2023-02-19 00:03:17",32270113,65535
"2023-02-19 00:03:18",32270114,65535
"2023-02-19 00:03:19",32270115,65535
"2023-02-19 00:03:20",32270116,65535
"2023-02-19 00:03:21",32270117,65535
"2023-02-19 00:03:22",32270118,65535
"2023-02-19 00:03:23",32270119,65535
"2023-02-19 00:03:24",32270120,65535
"2023-02-19 00:03:25",32270121,65535
"2023-02-19 00:03:26",32270122,65535
"2023-02-19 00:03:27",32270123,65535
"2023-02-19 00:03:28",32270124,65535
"2023-02-19 00:03:29",32270125,65535
"2023-02-19 00:03:30",32270126,65535
"2023-02-19 00:03:31",32270127,65535
"2023-02-19 00:03:32",32270128,65535
"2023-02-19 00:03:33",32270129,65535
"2023-02-19 00:03:34",32270130,65535
"2023-02-19 00:03:35",32270131,65535
"2023-02-19 00:03:36",32270132,65535
"2023-02-19 00:03:37",32270133,65535
"2023-02-19 00:03:38",32270134,65535
"2023-02-19 00:03:39",32270135,65535
"2023-02-19 00:03:40",32270136,65535
"2023-02-19 00:03:41",32270137,65535
"2023-02-19 00:03:42",32270138,65535
"2023-02-19 00:03:43",32270139,65535
"2023-02-19 00:03:44",32270140,65535
"2023-02-19 00:03:45",32270141,65535
"2023-02-19 00:03:46",32270142,65535
"2023-02-19 00:03:47",32270143,65535
"2023-02-19 00:03:48",32270144,65535
"2023-02-19 00:03:49",32270145,65535
"2023-02-19 00:03:50",32270146,65535
"2023-02-19 00:03:51",32270147,65535
"2023-02-19 00:03:52",32270148,65535
"2023-02-19 00:03:53",32270149,65535
"2023-02-19 00:03:54",32270150,65535
"2023-02-19 00:03:55",32270151,65535
"2023-02-19 00:03:56",32270152,65535
"2023-02-19 00:03:57",32270153,65535
"2023-02-19 00:03:58",32270154,65535
"2023-02-19 00:03:59",32270155,65535
"2023-02-19 00:04:00",32270156,65535
"2023-02-19 00:04:01",32270157,65535
"2023-02-19 00:04:02",32270158,65535
"2023-02-19 00:04:03",32270159,65535
"2023-02-19 00:04:04",32270160,65535
"2023-02-19 00:04:05",32270161,65535
"2023-02-19 00:04:06",32270162,65535
"2023-02-19 00:04:07",32270163,65535
"2023-02-19 00:04:08",32270164,65535
"2023-02-19 00:04:09",32270165,65535
"2023-02-19 00:04:10",32270166,65535
"2023-02-19 00:04:11",32270167,65535
"2023-02-19 00:04:12",32270168,65535
"2023-02-19 00:04:13",32270169,65535
"2023-02-19 00:04:14",32270170,65535
"2023-02-19 00:04:15",32270171,65535
"2023-02-19 00:04:16",32270172,65535
"2023-02-19 00:04:17",32270173,65535
"2023-02-19 00:04:18",32270174,65535
"2023-02-19 00:04:19",32270175,65535
"2023-02-19 00:04:20",32270176,65535
"2023-02-19 00:04:21",32270177,65535
"2023-02-19 00:04:22",32270178,65535
"2023-02-19 00:04:23",32270179,65535
"2023-02-19 00:04:24",32270180,65535
"2023-02-19 00:04:25",32270181,65535
"2023-02-19 00:04:26",32270182,65535
"2023-02-19 00:04:27",32270183,65535
"2023-02-19 00:04:28",32270184,65535
"2023-02-19 00:04:29",32270185,65535
"2023-02-19 00:04:30",32270186,65535
"2023-02-19 00:04:31",32270187,65535
"2023-02-19 00:04:32",32270188,65535
"2023-02-19 00:04:33",32270189,65535
"2023-02-19 00:04:34",32270190,65535
"2023-02-19 00:04:35",32270191,65535
"2023-02-19 00:04:36",32270192,65535
"2023-02-19 00:04:37",32270193,65535
"2023-02-19 00:04:38",32270194,65535
"2023-02-19 00:04:39",32270195,65535
"2023-02-19 00:04:40",32270196,65535
"2023-02-19 00:04:41",32270197,65535
"2023-02-19 00:04:42",32270198,65535
"2023-02-19 00:04:43",32270199,65535
"2023-02-19 00:04:44",32270200,65535
"2023-02-19 00:04:45",32270201,65535
"2023-02-19 00:04:46",32270202,65535
"2023-02-19 00:04:47",32270203,65535
"2023-02-19 00:04:48",32270204,65535
"2023-02-19 00:04:49",32270205,65535
"2023-02-19 00:04:50",32270206,65535
"2023-02-19 00:04:51",32270207,65535
"2023-02-19 00:04:52",32270208,65535
"2023-02-19 00:04:53",32270209,65535
"2023-02-19 00:04:54",32270210,65535
"2023-02-19 00:04:55",32270211,65535
"2023-02-19 00:04:56",32270212,65535
"2023-02-19 00:04:57",32270213,65535
"2023-02-19 00:04:58",32270214,65535
"2023-02-19 00:04:59",32270215,65535
"2023-02-19 00:05:00",32270216,65535
"2023-02-19 00:05:01",32270217,65535
"2023-02-19 00:05:02",32270218,65535
"2023-02-19 00:05:03",32270219,65535
"2023-02-19 00:05:04",32270220,65535
"2023-02-19 00:05:05",32270221,65535
"2023-02-19 00:05:06",32270222,65535
"2023-02-19 00:05:07",32270223,65535
"2023-02-19 00:05:08",32270224,65535
"2023-02-19 00:05:09",32270225,65535
"2023-02-19 00:05:10",32270226,65535
"2023-02-19 00:05:11",32270227,65535
"2023-02-19 00:05:12",32270228,65535
"2023-02-19 00:05:13",32270229,65535
"2023-02-19 00:05:14",32270230,65535
"2023-02-19 00:05:15",32270231,65535
"2023-02-19 00:05:16",32270232,65535
"2023-02-19 00:05:17",32270233,65535
"2023-02-19 00:05:18",32270234,65535
"2023-02-19 00:05:19",32270235,65535
"2023-02-19 00:05:20",32270236,65535
"2023-02-19 00:05:21",32270237,65535
"2023-02-19 00:05:22",32270238,65535
"2023-02-19 00:05:23",32270239,65535
"2023-02-19 00:05:24",32270240,65535
"2023-02-19 00:05:25",32270241,65535
"2023-02-19 00:05:26",32270242,65535
"2023-02-19 00:05:27",32270243,65535
"2023-02-19 00:05:28",32270244,65535
"2023-02-19 00:05:29",32270245,65535
"2023-02-19 00:05:30",32270246,65535
"2023-02-19 00:05:31",32270247,65535
"2023-02-19 00:05:32",32270248,65535
"2023-02-19 00:05:33",32270249,65535
"2023-02-19 00:05:34",32270250,65535
"2023-02-19 00:05:35",32270251,65535
"2023-02-19 00:05:36",32270252,65535
"2023-02-19 00:05:37",32270253,65535
"2023-02-19 00:05:38",32270254,65535
"2023-02-19 00:05:39",32270255,65535
"2023-02-19 00:05:40",32270256,65535
"2023-02-19 00:05:41",32270257,65535
"2023-02-19 00:05:42",32270258,65535
"2023-02-19 00:05:43",32270259,65535
"2023-02-19 00:05:44",32270260,65535
"2023-02-19 00:05:45",32270261,65535
"2023-02-19 00:05:46",32270262,65535
"2023-02-19 00:05:47",32270263,65535
"2023-02-19 00:05:48",32270264,65535
"2023-02-19 00:05:49",32270265,65535
"2023-02-19 00:05:50",32270266,65535
"2023-02-19 00:05:51",32270267,65535
"2023-02-19 00:05:52",32270268,65535
"2023-02-19 00:05:53",32270269,65535
"2023-02-19 00:05:54",32270270,65535
"2023-02-19 00:05:55",32270271,65535
"2023-02-19 00:05:56",32270272,65535
"2023-02-19 00:05:57",32270273,65535
"2023-02-19 00:05:58",32270274,65535
"2023-02-19 00:05:59",32270275,65535
"2023-02-19 00:06:00",32270276,65535
"2023-02-19 00:06:01",32270277,65535
"2023-02-19 00:06:02",32270278,65535
"2023-02-19 00:06:03",32270279,65535
"2023-02-19 00:06:04",32270280,65535
"2023-02-19 00:06:05",32270281,65535
"2023-02-19 00:06:06",32270282,65535
"2023-02-19 00:06:07",32270283,65535
"2023-02-19 00:06:08",32270284,65535
"2023-02-19 00:06:09",32270285,65535
"2023-02-19 00:06:10",32270286,65535
"2023-02-19 00:06:11",32270287,65535
"2023-02-19 00:06:12",32270288,65535
"2023-02-19 00:06:13",32270289,65535
"2023-02-19 00:06:14",32270290,65535
"2023-02-19 00:06:15",32270291,65535
"2023-02-19 00:06:16",32270292,65535
"2023-02-19 00:06:17",32270293,65535
"2023-02-19 00:06:18",32270294,65535
"2023-02-19 00:06:19",32270295,65535
"2023-02-19 00:06:20",32270296,65535
"2023-02-19 00:06:21",32270297,65535
"2023-02-19 00:06:22",32270298,65535
"2023-02-19 00:06:23",32270299,65535
"2023-02-19 00:06:24",32270300,65535
"2023-02-19 00:06:25",32270301,65535
"2023-02-19 00:06:26",32270302,65535
"2023-02-19 00:06:27",32270303,65535
"2023-02-19 00:06:28",32270304,65535
"2023-02-19 00:06:29",32270305,65535
"2023-02-19 00:06:30",32270306,65535
"2023-02-19 00:06:31",32270307,65535
"2023-02-19 00:06:32",32270308,65535
"2023-02-19 00:06:33",32270309,65535
"2023-02-19 00:06:34",32270310,65535
"2023-02-19 00:06:35",32270311,65535
"2023-02-19 00:06:36",32270312,65535
"2023-02-19 00:06:37",32270313,65535
"2023-02-19 00:06:38",32270314,65535
"2023-02-19 00:06:39",32270315,65535
"2023-02-19 00:06:40",32270316,65535
"2023-02-19 00:06:41",32270317,65535
"2023-02-19 00:06:42",32270318,65535
"2023-02-19 00:06:43",32270319,65535
"2023-02-19 00:06:44",32270320,65535
"2023-02-19 00:06:45",32270321,65535
"2023-02-19 00:06:46",32270322,65535
"2023-02-19 00:06:47",32270323,65535
"2023-02-19 00:06:48",32270324,65535
"2023-02-19 00:06:49",32270325,65535
"2023-02-19 00:06:50",32270326,65535
"2023-02-19 00:06:51",32270327,65535
"2023-02-19 00:06:52",32270328,65535
"2023-02-19 00:06:53",32270329,65535
"2023-02-19 00:06:54",32270330,65535
"2023-02-19 00:06:55",32270331,65535
"2023-02-19 00:06:56",32270332,65535
"2023-02-19 00:06:57",32270333,65535
"2023-02-19 00:06:58",32270334,65535
"2023-02-19 00:06:59",32270335,65535
"2023-02-19 00:07:00",32270336,65535
"2023-02-19 00:07:02",32270337,65535
"2023-02-19 00:07:03",32270338,65535
"2023-02-19 00:07:04",32270339,65535
"2023-02-19 00:07:05",32270340,65535
"2023-02-19 00:07:06",32270341,65535
"2023-02-19 00:07:07",32270342,65535
"2023-02-19 00:07:08",32270343,65535
"2023-02-19 00:07:09",32270344,65535
"2023-02-19 00:07:10",32270345,65535
"2023-02-19 00:07:11",32270346,65535
"2023-02-19 00:07:12",32270347,65535
"2023-02-19 00:07:13",32270348,65535
"2023-02-19 00:07:14",32270349,65535
"2023-02-19 00:07:15",32270350,65535
"2023-02-19 00:07:16",32270351,65535
"2023-02-19 00:07:17",32270352,65535
"2023-02-19 00:07:18",32270353,65535
"2023-02-19 00:07:19",32270354,65535
"2023-02-19 00:07:20",32270355,65535
"2023-02-19 00:07:21",32270356,65535
"2023-02-19 00:07:22",32270357,65535
"2023-02-19 00:07:23",32270358,65535
"2023-02-19 00:07:24",32270359,65535
"2023-02-19 00:07:25",32270360,65535
"2023-02-19 00:07:26",32270361,65535
"2023-02-19 00:07:27",32270362,65535
"2023-02-19 00:07:28",32270363,65535
"2023-02-19 00:07:29",32270364,65535
"2023-02-19 00:07:30",32270365,65535
"2023-02-19 00:07:31",32270366,65535
"2023-02-19 00:07:32",32270367,65535
"2023-02-19 00:07:33",32270368,65535
"2023-02-19 00:07:34",32270369,65535
"2023-02-19 00:07:35",32270370,65535
"2023-02-19 00:07:36",32270371,65535
"2023-02-19 00:07:37",32270372,65535
"2023-02-19 00:07:38",32270373,65535
"2023-02-19 00:07:39",32270374,65535
"2023-02-19 00:07:40",32270375,65535
"2023-02-19 00:07:41",32270376,65535
"2023-02-19 00:07:42",32270377,65535
"2023-02-19 00:07:43",32270378,65535
"2023-02-19 00:07:44",32270379,65535
"2023-02-19 00:07:45",32270380,65535
"2023-02-19 00:07:46",32270381,65535
"2023-02-19 00:07:47",32270382,65535
"2023-02-19 00:07:48",32270383,65535
"2023-02-19 00:07:49",32270384,65535
"2023-02-19 00:07:50",32270385,65535
"2023-02-19 00:07:51",32270386,65535
"2023-02-19 00:07:52",32270387,65535
"2023-02-19 00:07:53",32270388,65535
"2023-02-19 00:07:54",32270389,65535
"2023-02-19 00:07:55",32270390,65535
"2023-02-19 00:07:56",32270391,65535
"2023-02-19 00:07:57",32270392,65535
"2023-02-19 00:07:58",32270393,65535
"2023-02-19 00:07:59",32270394,65535
"2023-02-19 00:08:00",32270395,65535
"2023-02-19 00:08:01",32270396,65535
"2023-02-19 00:08:02",32270397,65535
"2023-02-19 00:08:03",32270398,65535
"2023-02-19 00:08:04",32270399,65535
"2023-02-19 00:08:05",32270400,65535
"2023-02-19 00:08:06",32270401,65535
"2023-02-19 00:08:07",32270402,65535
"2023-02-19 00:08:08",32270403,65535
"2023-02-19 00:08:09",32270404,65535
"2023-02-19 00:08:10",32270405,65535
"2023-02-19 00:08:11",32270406,65535
"2023-02-19 00:08:12",32270407,65535
"2023-02-19 00:08:13",32270408,65535
"2023-02-19 00:08:14",32270409,65535
"2023-02-19 00:08:15",32270410,65535
"2023-02-19 00:08:16",32270411,65535
"2023-02-19 00:08:17",32270412,65535
"2023-02-19 00:08:18",32270413,65535
"2023-02-19 00:08:19",32270414,65535
"2023-02-19 00:08:20",32270415,65535
"2023-02-19 00:08:21",32270416,65535
"2023-02-19 00:08:22",32270417,65535
"2023-02-19 00:08:23",32270418,65535
"2023-02-19 00:08:24",32270419,65535
"2023-02-19 00:08:25",32270420,65535
"2023-02-19 00:08:26",32270421,65535
"2023-02-19 00:08:27",32270422,65535
"2023-02-19 00:08:28",32270423,65535
"2023-02-19 00:08:29",32270424,65535
"2023-02-19 00:08:30",32270425,65535
"2023-02-19 00:08:31",32270426,65535
"2023-02-19 00:08:32",32270427,65535
"2023-02-19 00:08:33",32270428,65535
"2023-02-19 00:08:34",32270429,65535
"2023-02-19 00:08:35",32270430,65535
"2023-02-19 00:08:36",32270431,65535
"2023-02-19 00:08:37",32270432,65535
"2023-02-19 00:08:38",32270433,65535
"2023-02-19 00:08:39",32270434,65535
"2023-02-19 00:08:40",32270435,65535
"2023-02-19 00:08:41",32270436,65535
"2023-02-19 00:08:42",32270437,65535
"2023-02-19 00:08:43",32270438,65535
"2023-02-19 00:08:44",32270439,65535
"2023-02-19 00:08:45",32270440,65535
"2023-02-19 00:08:46",32270441,65535
"2023-02-19 00:08:47",32270442,65535
"2023-02-19 00:08:48",32270443,65535
"2023-02-19 00:08:49",32270444,65535
"2023-02-19 00:08:50",32270445,65535
"2023-02-19 00:08:51",32270446,65535
"2023-02-19 00:08:52",32270447,65535
"2023-02-19 00:08:53",32270448,65535
"2023-02-19 00:08:54",32270449,65535
"2023-02-19 00:08:55",32270450,65535
"2023-02-19 00:08:56",32270451,65535
"2023-02-19 00:08:57",32270452,65535
"2023-02-19 00:08:58",32270453,65535
"2023-02-19 00:08:59",32270454,65535
"2023-02-19 00:09:00",32270455,65535
"2023-02-19 00:09:01",32270456,65535
"2023-02-19 00:09:02",32270457,65535
"2023-02-19 00:09:03",32270458,65535
"2023-02-19 00:09:04",32270459,65535
"2023-02-19 00:09:05",32270460,65535
"2023-02-19 00:09:06",32270461,65535
"2023-02-19 00:09:07",32270462,65535
"2023-02-19 00:09:08",32270463,65535
"2023-02-19 00:09:09",32270464,65535
"2023-02-19 00:09:10",32270465,65535
"2023-02-19 00:09:11",32270466,65535
"2023-02-19 00:09:12",32270467,65535
"2023-02-19 00:09:13",32270468,65535
"2023-02-19 00:09:14",32270469,65535
"2023-02-19 00:09:15",32270470,65535
"2023-02-19 00:09:16",32270471,65535
"2023-02-19 00:09:17",32270472,65535
"2023-02-19 00:09:18",32270473,65535
"2023-02-19 00:09:19",32270474,65535
"2023-02-19 00:09:20",32270475,65535
"2023-02-19 00:09:21",32270476,65535
"2023-02-19 00:09:22",32270477,65535
"2023-02-19 00:09:23",32270478,65535
"2023-02-19 00:09:24",32270479,65535
"2023-02-19 00:09:25",32270480,65535
"2023-02-19 00:09:26",32270481,65535
"2023-02-19 00:09:27",32270482,65535
"2023-02-19 00:09:28",32270483,65535
"2023-02-19 00:09:29",32270484,65535
"2023-02-19 00:09:30",32270485,65535
"2023-02-19 00:09:31",32270486,65535
"2023-02-19 00:09:32",32270487,65535
"2023-02-19 00:09:33",32270488,65535
"2023-02-19 00:09:34",32270489,65535
"2023-02-19 00:09:35",32270490,65535
"2023-02-19 00:09:36",32270491,65535
"2023-02-19 00:09:37",32270492,65535
"2023-02-19 00:09:38",32270493,65535
"2023-02-19 00:09:39",32270494,65535
"2023-02-19 00:09:40",32270495,65535
"2023-02-19 00:09:41",32270496,65535
"2023-02-19 00:09:42",32270497,65535
"2023-02-19 00:09:43",32270498,65535
"2023-02-19 00:09:44",32270499,65535
"2023-02-19 00:09:45",32270500,65535
"2023-02-19 00:09:46",32270501,65535
"2023-02-19 00:09:47",32270502,65535
"2023-02-19 00:09:48",32270503,65535
"2023-02-19 00:09:49",32270504,65535
"2023-02-19 00:09:50",32270505,65535
"2023-02-19 00:09:51",32270506,65535
"2023-02-19 00:09:52",32270507,65535
"2023-02-19 00:09:53",32270508,65535
"2023-02-19 00:09:54",32270509,65535
"2023-02-19 00:09:55",32270510,65535
"2023-02-19 00:09:56",32270511,65535
"2023-02-19 00:09:57",32270512,65535
"2023-02-19 00:09:58",32270513,65535
"2023-02-19 00:09:59",32270514,65535
"2023-02-19 00:10:00",32270515,65535
"2023-02-19 00:10:01",32270516,65535
"2023-02-19 00:10:02",32270517,65535
"2023-02-19 00:10:03",32270518,65535
"2023-02-19 00:10:04",32270519,65535
"2023-02-19 00:10:05",32270520,65535
"2023-02-19 00:10:06",32270521,65535
"2023-02-19 00:10:07",32270522,65535
"2023-02-19 00:10:08",32270523,65535
"2023-02-19 00:10:09",32270524,65535
"2023-02-19 00:10:10",32270525,65535
"2023-02-19 00:10:11",32270526,65535
"2023-02-19 00:10:12",32270527,65535
"2023-02-19 00:10:13",32270528,65535
"2023-02-19 00:10:14",32270529,65535
"2023-02-19 00:10:15",32270530,65535
"2023-02-19 00:10:16",32270531,65535
"2023-02-19 00:10:17",32270532,65535
"2023-02-19 00:10:18",32270533,65535
"2023-02-19 00:10:19",32270534,65535
"2023-02-19 00:10:20",32270535,65535
"2023-02-19 00:10:21",32270536,65535
"2023-02-19 00:10:22",32270537,65535
"2023-02-19 00:10:23",32270538,65535
"2023-02-19 00:10:24",32270539,65535
"2023-02-19 00:10:25",32270540,65535
"2023-02-19 00:10:26",32270541,65535
"2023-02-19 00:10:27",32270542,65535
"2023-02-19 00:10:28",32270543,65535
"2023-02-19 00:10:29",32270544,65535
"2023-02-19 00:10:30",32270545,65535
"2023-02-19 00:10:31",32270546,65535
"2023-02-19 00:10:32",32270547,65535
"2023-02-19 00:10:33",32270548,65535
"2023-02-19 00:10:34",32270549,65535
"2023-02-19 00:10:35",32270550,65535
"2023-02-19 00:10:36",32270551,65535
"2023-02-19 00:10:37",32270552,65535
"2023-02-19 00:10:38",32270553,65535
"2023-02-19 00:10:39",32270554,65535
"2023-02-19 00:10:40",32270555,65535
"2023-02-19 00:10:41",32270556,65535
"2023-02-19 00:10:42",32270557,65535
"2023-02-19 00:10:43",32270558,65535
"2023-02-19 00:10:44",32270559,65535
"2023-02-19 00:10:45",32270560,65535
"2023-02-19 00:10:46",32270561,65535
"2023-02-19 00:10:47",32270562,65535
"2023-02-19 00:10:48",32270563,65535
"2023-02-19 00:10:49",32270564,65535
