"TOA5","ATLAS-RN LAJES","CR300","26014","CR300-CELL215.Std.10.03","CPU:LAJES_RN_rev1.CR300","20950","GHI1_seg_Lajes"
"TIMESTAMP","RECORD","GHI1"
"TS","RN","W/m^2"
"","","Smp"
"2023-02-03 00:00:00",30887520,65534
"2023-02-03 00:00:01",30887521,65534
"2023-02-03 00:00:02",30887522,65534
"2023-02-03 00:00:03",30887523,65534
"2023-02-03 00:00:04",30887524,65534
"2023-02-03 00:00:05",30887525,65534
"2023-02-03 00:00:06",30887526,65534
"2023-02-03 00:00:07",30887527,65534
"2023-02-03 00:00:08",30887528,65534
"2023-02-03 00:00:09",30887529,65534
"2023-02-03 00:00:10",30887530,65534
"2023-02-03 00:00:11",30887531,65534
"2023-02-03 00:00:12",30887532,65534
"2023-02-03 00:00:13",30887533,65534
"2023-02-03 00:00:14",30887534,65534
"2023-02-03 00:00:15",30887535,65534
"2023-02-03 00:00:16",30887536,65534
"2023-02-03 00:00:17",30887537,65534
"2023-02-03 00:00:18",30887538,65534
"2023-02-03 00:00:19",30887539,65534
"2023-02-03 00:00:20",30887540,65534
"2023-02-03 00:00:21",30887541,65534
"2023-02-03 00:00:22",30887542,65534
"2023-02-03 00:00:23",30887543,65534
"2023-02-03 00:00:24",30887544,65534
"2023-02-03 00:00:25",30887545,65534
"2023-02-03 00:00:26",30887546,65534
"2023-02-03 00:00:27",30887547,65534
"2023-02-03 00:00:28",30887548,65534
"2023-02-03 00:00:29",30887549,65534
"2023-02-03 00:00:30",30887550,65534
"2023-02-03 00:00:31",30887551,65534
"2023-02-03 00:00:32",30887552,65534
"2023-02-03 00:00:33",30887553,65534
"2023-02-03 00:00:34",30887554,65534
"2023-02-03 00:00:35",30887555,65534
"2023-02-03 00:00:36",30887556,65534
"2023-02-03 00:00:37",30887557,65534
"2023-02-03 00:00:38",30887558,65534
"2023-02-03 00:00:39",30887559,65534
"2023-02-03 00:00:40",30887560,65534
"2023-02-03 00:00:41",30887561,65534
"2023-02-03 00:00:42",30887562,65534
"2023-02-03 00:00:43",30887563,65534
"2023-02-03 00:00:44",30887564,65534
"2023-02-03 00:00:45",30887565,65534
"2023-02-03 00:00:46",30887566,65534
"2023-02-03 00:00:47",30887567,65534
"2023-02-03 00:00:48",30887568,65534
"2023-02-03 00:00:49",30887569,65534
"2023-02-03 00:00:50",30887570,65534
"2023-02-03 00:00:51",30887571,65534
"2023-02-03 00:00:52",30887572,65534
"2023-02-03 00:00:53",30887573,65534
"2023-02-03 00:00:54",30887574,65534
"2023-02-03 00:00:55",30887575,65534
"2023-02-03 00:00:56",30887576,65534
"2023-02-03 00:00:57",30887577,65534
"2023-02-03 00:00:58",30887578,65534
"2023-02-03 00:00:59",30887579,65534
"2023-02-03 00:01:00",30887580,65534
"2023-02-03 00:01:01",30887581,65534
"2023-02-03 00:01:02",30887582,65534
"2023-02-03 00:01:03",30887583,65534
"2023-02-03 00:01:04",30887584,65534
"2023-02-03 00:01:05",30887585,65534
